,level_0,index,Unnamed: 0,full_name,epoch,total_epochs_x,train_frac,frac_error,model_simple,name,path,model_folder,model,pretrain_dataset,downstream_dataset,samples_seen,steps,samples_seen_per_epoch,gflops,training_time_hours,total_epochs_y,samples_per_sec,samples_per_sec_per_gpu,global_batch_size,gpus,task,local_batch_size,warmup,lr,lr_scheduler,gpu_model,beta2,beta1,model_mparams,model_image_mparams,model_text_mparams,model_gflops,train_contrastive_loss,train_caption_loss,namespace,eval_type,gpu_hours,image_acc,text_acc,acc,main_metric,main_metric_value,acc1,acc5,mean_per_class_recall,image_retrieval_recall@5,text_retrieval_recall@5,cosine_distance,contrastive_loss,lp_acc1,lp_acc5,lp_mean_per_class_recall,weight_decay,epochs,seed,fewshot_k,normalized,caption_loss,name_epoch,model_folder_epoch,model_simple_namespace,samples_seen_scale_pretty,early_epoch
151,2872,33726,35059,mammut_ViT-M-32_s300M_dfn_2b_globalbs32768_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,24,24,1.0,0.90625,ViT-M-32,dfn_s300M_bs_32768_mammut_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_mammut_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse/checkpoints/imagenet1k_epoch_24.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_mammut_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse,mammut_ViT-M-32,dfn_2b,imagenet1k,307200000,9375,12800000,6789120000.000001,2.6094914682661874,24,32701.13521008404,510.95523765756315,32768,64,zeroshot_classification,512,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.8255,3.158,mammut,similarity,167.007453969036,,,,acc1,0.51854,0.51854,0.79162,0.51862,,,,,,,,,,,,,,dfn_s300M_bs_32768_mammut_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse_24,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_mammut_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse_epoch_24,ViT-M-32_mammut,300M,2
152,2913,34304,35637,mammut_ViT-M-32_s3B_datacomp_1b_globalbs90624_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus256,48,48,1.0,0.90625,ViT-M-32,datacomp_s3B_bs_90624_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s3B_bs_90624_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse/checkpoints/imagenet1k_epoch_48.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s3B_bs_90624_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,3072000000,33898,64000000,67891200000.000015,6.966181628403282,48,122496.5668213457,478.5022141458816,90624,256,zeroshot_classification,354,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.4392,3.0936,mammut,similarity,1783.3424968712402,,,,acc1,0.61362,0.61362,0.85932,0.61342,,,,,,,,,,,,,,datacomp_s3B_bs_90624_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s3B_bs_90624_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse_epoch_48,ViT-M-32_mammut,3B,5
153,2914,34352,35685,mammut_ViT-M-32_s3B_relaion2b-en_globalbs32768_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus128,48,48,1.0,0.90625,ViT-M-32,relaion_s3B_bs_32768_mammut_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_32768_mammut_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse/checkpoints/imagenet1k_epoch_48.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_32768_mammut_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse,mammut_ViT-M-32,relaion2b-en,imagenet1k,3072000000,93750,64000000,67891200000.000015,16.450071375807227,48,51874.1416884253,405.26673194082264,32768,128,zeroshot_classification,256,10000,0.0015,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,0.78009,2.9306,mammut,similarity,2105.609136103325,,,,acc1,0.55752,0.55752,0.83024,0.5574000000000001,,,,,,,,,,,,,,relaion_s3B_bs_32768_mammut_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_32768_mammut_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse_epoch_48,ViT-M-32_mammut,3B,5
154,2915,34400,35733,mammut_ViT-M-32_s3B_relaion2b-en_globalbs65536_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus128,48,48,1.0,0.90625,ViT-M-32,relaion_s3B_bs_65536_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_65536_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse/checkpoints/imagenet1k_epoch_48.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_65536_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse,mammut_ViT-M-32,relaion2b-en,imagenet1k,3072000000,46875,64000000,67891200000.000015,14.956506156537577,48,57054.323008474574,445.7368985037076,65536,128,zeroshot_classification,512,10000,0.002,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.0081,2.9515,mammut,similarity,1914.4327880368098,,,,acc1,0.55814,0.55814,0.82478,0.55802,,,,,,,,,,,,,,relaion_s3B_bs_65536_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_65536_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse_epoch_48,ViT-M-32_mammut,3B,5
155,2916,34448,35781,mammut_ViT-M-32_s3B_relaion2b-en_globalbs90112_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus176,48,48,1.0,0.90625,ViT-M-32,relaion_s3B_bs_90112_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse/checkpoints/imagenet1k_epoch_48.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse,mammut_ViT-M-32,relaion2b-en,imagenet1k,3072000000,34090,64000000,67891200000.000015,11.973747931839066,48,71267.02,404.92625000000004,90112,176,zeroshot_classification,512,6000,0.002,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.1246,2.9766,mammut,similarity,2107.3796360036754,,,,acc1,0.56074,0.56074,0.82558,0.56076,,,,,,,,,,,,,,relaion_s3B_bs_90112_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_mammut_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse_epoch_48,ViT-M-32_mammut,3B,5
156,2981,35175,36508,mammut_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,14144000000.0,5.71916427992343,25,31084.572688679247,485.69644826061324,16384,64,zeroshot_classification,256,10000,0.0015,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.0793,3.2511,mammut,similarity,366.02651391509954,,,,acc1,0.54636,0.54636,0.81518,0.546,,,,,,,,,,,,,,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
157,2982,35200,36533,mammut_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,14144000000.0,5.747063681975396,25,30933.67110849057,483.33861107016514,16384,64,zeroshot_classification,256,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.1031,3.2539,mammut,similarity,367.81207564642534,,,,acc1,0.55098,0.55098,0.81968,0.5513799999999999,,,,,,,,,,,,,,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
158,2983,35225,36558,mammut_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,14144000000.0,5.7492027158598695,25,30922.162004716985,483.1587813237029,16384,64,zeroshot_classification,256,10000,0.001,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.132,3.2598,mammut,similarity,367.94897381503165,,,,acc1,0.5419,0.5419,0.8102,0.5414800000000001,,,,,,,,,,,,,,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
159,2984,35250,36583,mammut_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,14144000000.0,5.75489488817628,25,30891.576863207545,482.6808884876179,16384,64,zeroshot_classification,256,4000,0.001,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.0945,3.2152,mammut,similarity,368.31327284328194,,,,acc1,0.54394,0.54394,0.81136,0.5438999999999999,,,,,,,,,,,,,,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
160,2985,35275,36608,mammut_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,14144000000.0,5.751263863017686,25,30911.080070754717,482.98562610554245,16384,64,zeroshot_classification,256,10000,0.002,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.117,3.2219,mammut,similarity,368.08088723313193,,,,acc1,0.5439,0.5439,0.81274,0.5440400000000001,,,,,,,,,,,,,,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
161,2986,35300,36633,mammut_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,14144000000.0,5.740326914278086,25,30969.974433962263,483.90585053066036,16384,64,zeroshot_classification,256,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.0486,3.2299,mammut,similarity,367.3809225137975,,,,acc1,0.54804,0.54804,0.81374,0.5478,,,,,,,,,,,,,,datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_mammut_ViT-M-32_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
162,2987,35325,36658,mammut_ViT-M-32_s640M_datacomp_1b_globalbs32800_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus80,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,19512,25600000,14144000000.0,4.283264102430115,25,41505.21040178572,518.8151300223215,32800,80,zeroshot_classification,410,10000,0.0015,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.5575,3.2986,mammut,similarity,342.66112819440923,,,,acc1,0.53492,0.53492,0.80572,0.53488,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
163,2988,35350,36683,mammut_ViT-M-32_s640M_datacomp_1b_globalbs32800_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus80,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,19512,25600000,14144000000.0,4.277332078104407,25,41562.77196428571,519.5346495535714,32800,80,zeroshot_classification,410,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.5107,3.3104,mammut,similarity,342.18656624835256,,,,acc1,0.54174,0.54174,0.8087,0.5415,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
164,2989,35375,36708,mammut_ViT-M-32_s640M_datacomp_1b_globalbs32800_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus80,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,19512,25600000,14144000000.0,4.2793792857444,25,41542.88879464286,519.2861099330357,32800,80,zeroshot_classification,410,10000,0.001,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.6009,3.3151,mammut,similarity,342.35034285955203,,,,acc1,0.52632,0.52632,0.79818,0.52622,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
165,2990,35400,36733,mammut_ViT-M-32_s640M_datacomp_1b_globalbs32800_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus80,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,mammut_ViT-M-32,datacomp_1b,imagenet1k,640000000,19512,25600000,14144000000.0,4.278500294055511,25,41551.42352678572,519.3927940848215,32800,80,zeroshot_classification,410,4000,0.001,cosine,NVIDIA-A100,0.95,0.9,134.73,39.69,94.78,22.1,1.6156,3.3566,mammut,similarity,342.2800235244409,,,,acc1,0.5339,0.5339,0.80164,0.5336600000000001,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-M-32_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_epoch_25,ViT-M-32_mammut,640M,2
